cell_type,model,gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
L2_3_IT,adjusted,AC104699.1,151.32203682998167,0.7391141140521325,0.5838423694849645,0.0020634831653234317,0.0994430444686224
L2_3_IT,adjusted,RASGRP3,254.88437637963213,0.3596817731738549,0.19515653860510027,0.001987095667702631,0.0994430444686224
L2_3_IT,adjusted,AC007098.1,1269.3056719315182,0.6265270258122247,0.411928123947751,0.0020270951355648987,0.0994430444686224
L2_3_IT,adjusted,AC010976.1,394.7638292293422,0.6534490780632947,0.4415756128686724,0.001997331786290462,0.0994430444686224
L2_3_IT,adjusted,HDAC4-AS1,48.181736093456195,0.5519242558399191,0.3348969915232462,0.0019868036394546456,0.0994430444686224
L2_3_IT,adjusted,LINC02068,68.50946424440319,0.41955820322943904,0.24574052390442322,0.002021514559451745,0.0994430444686224
L2_3_IT,adjusted,ZNF732,168.41987586089155,0.42404443483805393,0.2814799446897667,0.0020934317358122837,0.0994430444686224
L2_3_IT,adjusted,AL158068.2,371.6819973169508,0.5469421791328628,0.3520274309904258,0.002025692578897911,0.0994430444686224
L2_3_IT,adjusted,AC097658.3,185.37078860261272,0.5715437617559189,0.35480472024106047,0.001998367646305677,0.0994430444686224
L2_3_IT,adjusted,AC084724.1,73.91299087971385,0.6404062007776551,0.42919165646428425,0.002040519490800542,0.0994430444686224
L2_3_IT,adjusted,AC106818.2,662.4066185536499,0.342469232186102,0.19316735555423362,0.002097688759094974,0.0994430444686224
L2_3_IT,adjusted,FAT2,219.6729301930759,0.6463985981014091,0.5477679774544225,0.002113910110095602,0.0994430444686224
L2_3_IT,adjusted,C6orf99,424.19609851360065,0.5621441679377996,0.3858579861673192,0.0020421899594448233,0.0994430444686224
L2_3_IT,adjusted,AC005400.1,1219.1691708697415,0.6084438937169108,0.4032081340231488,0.002023136656748358,0.0994430444686224
L2_3_IT,adjusted,AC211433.1,926.5499155614958,0.6188578255026963,0.43584106479843165,0.002014722215822692,0.0994430444686224
L2_3_IT,adjusted,SEMA3C,4673.588155325586,-0.3106560033684373,0.178836070446292,0.0021465957263302315,0.0994430444686224
L2_3_IT,adjusted,SPDYE3,548.5501579097263,0.6587423473830014,0.5517014036610848,0.00207832947920514,0.0994430444686224
L2_3_IT,adjusted,AC004839.2,64.9357933557911,0.5741043958589905,0.3566089126815518,0.0020335649306602935,0.0994430444686224
L2_3_IT,adjusted,CA1,307.0458717125104,0.6645057001533473,0.4638734757846994,0.0021344402478187833,0.0994430444686224
L2_3_IT,adjusted,CELF2-AS2,1133.3252427776256,0.678940892213397,0.4921746861035976,0.0020458272019547525,0.0994430444686224
L2_3_IT,adjusted,NODAL,18.78946530624915,0.5429064523179331,0.4528351662456523,0.0021454555219034537,0.0994430444686224
L2_3_IT,adjusted,AC018511.2,101.0984875494025,0.6368207754578283,0.49216441485397144,0.0019490388668290345,0.0994430444686224
L2_3_IT,adjusted,AL731553.1,21.25859157042374,0.7589238121448814,0.6222004807566223,0.002136223089785934,0.0994430444686224
L2_3_IT,adjusted,LINC00866,241.54261003896883,0.49819828519477094,0.3226636704158172,0.0021467225392142898,0.0994430444686224
L2_3_IT,adjusted,BBOX1,99.00138534603109,0.5369841733842948,0.3146022183693256,0.00195460167440127,0.0994430444686224
L2_3_IT,adjusted,NECTIN1-AS1,86.25492120997296,0.6576404895502855,0.5767257138691235,0.0021164408262888666,0.0994430444686224
L2_3_IT,adjusted,PPFIA2-AS1,1204.5896214428665,0.77621376672673,0.6162821089699839,0.0019729753815108855,0.0994430444686224
L2_3_IT,adjusted,AC026367.2,79.36054922124845,0.31833550147095724,0.18091521239907812,0.0020562461844789983,0.0994430444686224
L2_3_IT,adjusted,LINC02825,17.01548993193694,0.7919286632377044,0.5892445959938976,0.0021172421835502957,0.0994430444686224
L2_3_IT,adjusted,AL136038.3,48.31960093655224,0.4853589090874441,0.27646029306823183,0.002146304124761373,0.0994430444686224
L2_3_IT,adjusted,LINC02694,429.8318813901896,0.5013822747469732,0.32833400963653564,0.0020066704994616312,0.0994430444686224
L2_3_IT,adjusted,AC020661.3,186.61868767381463,0.6115884919330236,0.5422653286315632,0.0021378512913388303,0.0994430444686224
L2_3_IT,adjusted,AC023905.1,57.89575473436412,0.5628143139736024,0.33753547993714555,0.0021353122899027657,0.0994430444686224
L2_3_IT,adjusted,AC091544.2,20.936298774144028,0.7482756687468113,0.5252775566497915,0.0020153539595108953,0.0994430444686224
L2_3_IT,adjusted,NLRC3,322.92273297027486,0.34902538334986405,0.20482846335832014,0.00204780325753827,0.0994430444686224
L2_3_IT,adjusted,AC009163.1,61.73290753130767,0.44670406915264277,0.2522861396922447,0.001940307977056681,0.0994430444686224
L2_3_IT,adjusted,AC092120.3,285.7275346465056,0.6416101895206707,0.4408124623665847,0.0019271945489148896,0.0994430444686224
L2_3_IT,adjusted,AP005329.2,39.593209745488544,0.36049796940188267,0.2050553180749784,0.0020198732080669557,0.0994430444686224
L2_3_IT,adjusted,AP005482.1,15.015885796089224,0.3915259079244878,0.2520251784067278,0.0020073348374653904,0.0994430444686224
L2_3_IT,adjusted,AL109838.1,155.1067084979018,0.4895992729223122,0.27488245160010816,0.0020888742581924797,0.0994430444686224
L2_3_IT,adjusted,AL022238.2,305.1292621837887,0.4858051618757256,0.3086231842659735,0.002134711799101426,0.0994430444686224
L2_3_IT,adjusted,SERHL2,332.41312979451294,0.38144865027252745,0.24332663948907785,0.002086461225451514,0.0994430444686224
L4_IT,adjusted,MRVI1,83.19106926340346,0.7734978567201611,0.20631101403197505,3.308417784604917e-6,0.039264302267691155
L4_IT,adjusted,LINC02426,67.04409891931708,1.3965585855404334,0.3522302826178497,2.0443696504257875e-6,0.039264302267691155
L4_IT,adjusted,AC010997.5,12.369706893136453,0.9411254726503195,0.2501904259072238,5.075436189519403e-6,0.04015685113147752
L4_IT,adjusted,LRRC53,168.46720800790294,0.5940049021361997,0.1751412095954337,1.7769351260726993e-5,0.08435466430492318
L4_IT,adjusted,TCF7,188.54030531559377,0.7349963346573674,0.226774245871477,2.175124969910684e-5,0.08604794380966665
L4_IT,adjusted,CYYR1,312.132601814614,0.6626992706796505,0.20828526999536148,2.6281348105379325e-5,0.08911629694704051
L4_IT,adjusted,SPDYA,375.6425231452165,0.3774932770906682,0.11515808299997066,4.264051000871351e-5,0.09889145987038332
L4_IT,adjusted,AC092902.4,330.9158951636637,0.5008415781672528,0.16944996715662114,4.8521967864444e-5,0.09889145987038332
L4_IT,adjusted,HOGA1,55.19146824720396,0.6196430593743153,0.20673989907097043,3.9331989505500344e-5,0.09889145987038332
L4_IT,adjusted,LINC02281,97.56787863520597,0.9842000709808345,0.3202317765084057,4.9995682442054254e-5,0.09889145987038332
L6_CT,adjusted,AC079793.1,82.69955514734221,1.01580381768447,0.23776246261053463,5.591691107827564e-7,0.00921175193103513
L6_CT,adjusted,AP002762.2,35.23424937983055,0.8063412364657101,0.2052767971650947,2.755689258486518e-6,0.022698612422153448
Pvalb,adjusted,RIT2,1197.3140678502468,-0.7222068898724159,0.16192457931478169,6.427547424520112e-7,0.003084258631655976
Pvalb,adjusted,DPP10-AS1,651.2594103141025,0.5335326860854558,0.19628516583099193,1.8696601684145675e-4,0.09968404797930334
Pvalb,adjusted,IL1RAPL2,1109.1299943745594,-0.6942283747544816,0.22824591109232437,1.5425715082975682e-4,0.09968404797930334
Sncg,adjusted,SCUBE2,40.61982187762997,0.5244977052368602,0.14278396230891421,7.735632816572933e-6,0.06353045731563317
Sncg,adjusted,NKAIN1,50.293146547318315,-0.5211455459555189,0.1535576352301048,2.8671964647478555e-5,0.09785024735068244
Sncg,adjusted,LINC00467,8.00641582013272,0.8300199133170407,0.24883832015866392,2.438973459871198e-5,0.09785024735068244
Sst,adjusted,MGST1,28.789858812378288,0.7916319692644698,0.20484456073350693,2.4049475487064252e-06,0.038755729747404044
Sst_Chodl,adjusted,CALD1,53.42107724144726,-0.4175030646007013,0.09710465301629845,8.999409714745515e-7,0.005655229064746081
VLMC,adjusted,VEGFA,11.89905610449335,-1.2392843218647966,0.28226017998952224,6.245077791002311e-7,0.003474761282913686
